 i|  k|     T|         x1|         x2|             d|      fk|   fbest|  fbesti
----------------------------------------------------------------------------
 0|   | 1.000|   7.000000|  17.000000|  1.000000e+00| 4731.00| 4731.00| Infinity
 0|  0| 1.000|   7.000000|  17.000000|  1.000000e+00| 4731.00| 4731.00| 4731.00
 0|  1| 1.000|   7.000000|  17.000000|  1.602059e+03| 4731.00| 4731.00| 4731.00
 0|  2| 1.000|   7.000000|  17.000000|  1.436444e+03| 4731.00| 4731.00| 4731.00
 0|  3| 1.000|   7.000000|  17.000000|  1.222214e+03| 4731.00| 4731.00| 4731.00
 0|  4| 1.000|   7.000000|  17.000000|  1.070256e+03| 4731.00| 4731.00| 4731.00
 0|  5| 1.000|   7.000000|  17.000000|  1.166452e+03| 4731.00| 4731.00| 4731.00
 0|  6| 1.000|   7.000000|  17.000000|  1.315621e+03| 4731.00| 4731.00| 4731.00
 0|  7| 1.000|   7.000000|  17.000000|  1.123640e+03| 4731.00| 4731.00| 4731.00
 0|  8| 1.000|   7.000000|  17.000000|  1.733540e+03| 4731.00| 4731.00| 4731.00
 0|  9| 1.000|   7.000000|  17.000000|  1.211151e+03| 4731.00| 4731.00| 4731.00
 0| 10| 1.000|   7.000000|  17.000000|  1.469606e+03| 4731.00| 4731.00| 4731.00
 0| 11| 1.000|   7.000000|  17.000000|  6.416608e+02| 4731.00| 4731.00| 4731.00
 0| 12| 1.000|   7.000000|  17.000000|  1.581269e+03| 4731.00| 4731.00| 4731.00
 0| 12| 1.000|   8.783858|  16.794189| -2.051895e+02| 4525.81| 4731.00| 4731.00
 0| 13| 1.000|   8.783858|  16.794189| -2.051895e+02| 4525.81| 4731.00| 4525.81
 0| 14| 1.000|   8.783858|  16.794189|  1.590396e+03| 4525.81| 4731.00| 4525.81
 0| 15| 1.000|   8.783858|  16.794189|  1.831437e+03| 4525.81| 4731.00| 4525.81
 0| 16| 1.000|   8.783858|  16.794189|  2.893711e+02| 4525.81| 4731.00| 4525.81
 0| 17| 1.000|   8.783858|  16.794189|  6.164829e+02| 4525.81| 4731.00| 4525.81
 0| 18| 1.000|   8.783858|  16.794189|  4.855894e+02| 4525.81| 4731.00| 4525.81
 0| 18| 1.000|  10.244848|  16.671320| -1.220579e+02| 4403.75| 4731.00| 4525.81
 0| 19| 1.000|  10.244848|  16.671320| -1.220579e+02| 4403.75| 4731.00| 4403.75
 0| 19| 1.000|  11.323152|  16.532756| -1.249802e+02| 4278.77| 4731.00| 4403.75
 0| 20| 1.000|  11.323152|  16.532756| -1.249802e+02| 4278.77| 4731.00| 4278.77
 0| 21| 1.000|  11.323152|  16.532756|  1.471971e+03| 4278.77| 4731.00| 4278.77
 0| 21| 1.000|  12.093841|  16.319209| -1.772985e+02| 4101.47| 4731.00| 4278.77
 0| 22| 1.000|  12.093841|  16.319209| -1.772985e+02| 4101.47| 4731.00| 4101.47
 0| 23| 1.000|  12.093841|  16.319209|  1.692465e+03| 4101.47| 4731.00| 4101.47
 0| 23| 1.000|  13.129130|  16.150851| -1.382632e+02| 3963.21| 4731.00| 4101.47
 0| 24| 1.000|  13.129130|  16.150851| -1.382632e+02| 3963.21| 4731.00| 3963.21
 0| 25| 1.000|  13.129130|  16.150851|  6.366820e+02| 3963.21| 4731.00| 3963.21
 0| 26| 1.000|  13.129130|  16.150851|  5.644444e+02| 3963.21| 4731.00| 3963.21
 0| 27| 1.000|  13.129130|  16.150851|  1.566765e+03| 3963.21| 4731.00| 3963.21
 0| 27| 1.000|  14.348358|  16.087184| -5.441060e+01| 3908.80| 4731.00| 3963.21
 0| 28| 1.000|  14.348358|  16.087184| -5.441060e+01| 3908.80| 4731.00| 3908.80
 0| 29| 1.000|  14.348358|  16.087184|  1.315588e+03| 3908.80| 4731.00| 3908.80
 0| 30| 1.000|  14.348358|  16.087184|  9.525216e+02| 3908.80| 4731.00| 3908.80
 0| 31| 1.000|  14.348358|  16.087184|  5.776518e+02| 3908.80| 4731.00| 3908.80
 0| 32| 1.000|  14.348358|  16.087184|  1.600059e+03| 3908.80| 4731.00| 3908.80
 0| 32| 1.000|  14.322957|  16.063751| -1.774499e+01| 3891.06| 4731.00| 3908.80
 0| 33| 1.000|  14.322957|  16.063751| -1.774499e+01| 3891.06| 4731.00| 3891.06
 0| 34| 1.000|  14.322957|  16.063751|  1.477216e+03| 3891.06| 4731.00| 3891.06
 0| 35| 1.000|  14.322957|  16.063751|  1.618331e+03| 3891.06| 4731.00| 3891.06
 0| 36| 1.000|  14.322957|  16.063751|  9.431845e+02| 3891.06| 4731.00| 3891.06
 0| 37| 1.000|  14.322957|  16.063751|  8.655923e+02| 3891.06| 4731.00| 3891.06
 0| 37| 1.000|  14.707800|  15.892605| -1.297326e+02| 3761.32| 4731.00| 3891.06
 0| 38| 1.000|  14.707800|  15.892605| -1.297326e+02| 3761.32| 4731.00| 3761.32
 0| 39| 1.000|  14.707800|  15.892605|  1.297275e+03| 3761.32| 4731.00| 3761.32
 0| 40| 1.000|  14.707800|  15.892605|  6.203885e+02| 3761.32| 4731.00| 3761.32
 0| 41| 1.000|  14.707800|  15.892605|  1.553324e+03| 3761.32| 4731.00| 3761.32
 0| 42| 1.000|  14.707800|  15.892605|  2.434048e+02| 3761.32| 4731.00| 3761.32
 0| 42| 1.000|  16.513593|  15.782374| -8.233891e+01| 3678.98| 4731.00| 3761.32
 0| 43| 1.000|  16.513593|  15.782374| -8.233891e+01| 3678.98| 4731.00| 3678.98
 0| 44| 1.000|  16.513593|  15.782374|  1.159589e+03| 3678.98| 4731.00| 3678.98
 0| 45| 1.000|  16.513593|  15.782374|  2.092811e+02| 3678.98| 4731.00| 3678.98
 0| 46| 1.000|  16.513593|  15.782374|  9.884982e+02| 3678.98| 4731.00| 3678.98
 0| 47| 1.000|  16.513593|  15.782374|  1.579468e+03| 3678.98| 4731.00| 3678.98
 0| 48| 1.000|  16.513593|  15.782374|  1.012705e+03| 3678.98| 4731.00| 3678.98
 0| 49| 1.000|  16.513593|  15.782374|  9.233157e+02| 3678.98| 4731.00| 3678.98
 0| 50| 1.000|  16.513593|  15.782374|  1.039868e+03| 3678.98| 4731.00| 3678.98
 0| 51| 1.000|  16.513593|  15.782374|  1.082355e+03| 3678.98| 4731.00| 3678.98
 0| 52| 1.000|  16.513593|  15.782374|  1.525267e+03| 3678.98| 4731.00| 3678.98
 0| 53| 1.000|  16.513593|  15.782374|  1.323286e+03| 3678.98| 4731.00| 3678.98
 0| 54| 1.000|  16.513593|  15.782374|  5.704848e+02| 3678.98| 4731.00| 3678.98
 0| 55| 1.000|  16.513593|  15.782374|  1.409600e+03| 3678.98| 4731.00| 3678.98
 0| 56| 1.000|  16.513593|  15.782374|  1.502566e+03| 3678.98| 4731.00| 3678.98
 0| 57| 1.000|  16.513593|  15.782374|  5.402763e+02| 3678.98| 4731.00| 3678.98
 0| 58| 1.000|  16.513593|  15.782374|  2.948203e+02| 3678.98| 4731.00| 3678.98
 0| 59| 1.000|  16.513593|  15.782374|  1.040013e+03| 3678.98| 4731.00| 3678.98
 0| 60| 1.000|  16.513593|  15.782374|  2.037233e+02| 3678.98| 4731.00| 3678.98
 0| 61| 1.000|  16.513593|  15.782374|  1.511973e+03| 3678.98| 4731.00| 3678.98
 0| 62| 1.000|  16.513593|  15.782374|  6.634544e+02| 3678.98| 4731.00| 3678.98
 0| 63| 1.000|  16.513593|  15.782374|  6.582558e+02| 3678.98| 4731.00| 3678.98
 0| 64| 1.000|  16.513593|  15.782374|  2.362169e+02| 3678.98| 4731.00| 3678.98
 0| 65| 1.000|  16.513593|  15.782374|  5.307942e+02| 3678.98| 4731.00| 3678.98
 0| 66| 1.000|  16.513593|  15.782374|  6.478803e+02| 3678.98| 4731.00| 3678.98
 0| 67| 1.000|  16.513593|  15.782374|  1.145317e+03| 3678.98| 4731.00| 3678.98
 0| 67| 1.000|  16.286579|  15.758903| -1.736139e+01| 3661.62| 4731.00| 3678.98
 0| 68| 1.000|  16.286579|  15.758903| -1.736139e+01| 3661.62| 4731.00| 3661.62
 0| 69| 1.000|  16.286579|  15.758903|  1.054033e+03| 3661.62| 4731.00| 3661.62
 0| 70| 1.000|  16.286579|  15.758903|  1.580384e+03| 3661.62| 4731.00| 3661.62
 0| 71| 1.000|  16.286579|  15.758903|  1.605422e+03| 3661.62| 4731.00| 3661.62
 0| 72| 1.000|  16.286579|  15.758903|  1.366523e+00| 3661.62| 4731.00| 3661.62
 0| 73| 1.000|  16.286579|  15.758903|  3.915792e+02| 3661.62| 4731.00| 3661.62
 0| 74| 1.000|  16.286579|  15.758903|  1.219866e+03| 3661.62| 4731.00| 3661.62
 0| 75| 1.000|  16.286579|  15.758903|  2.105634e+02| 3661.62| 4731.00| 3661.62
 0| 76| 1.000|  16.286579|  15.758903|  1.477396e+03| 3661.62| 4731.00| 3661.62
 0| 77| 1.000|  16.286579|  15.758903|  2.378555e+02| 3661.62| 4731.00| 3661.62
 0| 78| 1.000|  16.286579|  15.758903|  2.556350e+02| 3661.62| 4731.00| 3661.62
 0| 79| 1.000|  16.286579|  15.758903|  2.862727e+02| 3661.62| 4731.00| 3661.62
 0| 80| 1.000|  16.286579|  15.758903|  1.285100e+03| 3661.62| 4731.00| 3661.62
 0| 81| 1.000|  16.286579|  15.758903|  1.108447e+03| 3661.62| 4731.00| 3661.62
 0| 82| 1.000|  16.286579|  15.758903|  7.978774e+02| 3661.62| 4731.00| 3661.62
 0| 82| 1.000|  17.910845|  15.571474| -1.306680e+02| 3530.95| 4731.00| 3661.62
 0| 83| 1.000|  17.910845|  15.571474| -1.306680e+02| 3530.95| 4731.00| 3530.95
 0| 83| 1.000|  19.685441|  15.505668| -3.567895e+01| 3495.28| 4731.00| 3530.95
 0| 84| 1.000|  19.685441|  15.505668| -3.567895e+01| 3495.28| 4731.00| 3495.28
 0| 85| 1.000|  19.685441|  15.505668|  3.220127e+02| 3495.28| 4731.00| 3495.28
 0| 85| 1.000|  19.618953|  15.296728| -1.451014e+02| 3350.17| 4731.00| 3495.28
 0| 86| 1.000|  19.618953|  15.296728| -1.451014e+02| 3350.17| 4731.00| 3350.17
 0| 87| 1.000|  19.618953|  15.296728|  1.499166e+03| 3350.17| 4731.00| 3350.17
 0| 88| 1.000|  19.618953|  15.296728|  1.039449e+03| 3350.17| 4731.00| 3350.17
 0| 89| 1.000|  19.618953|  15.296728|  4.467404e+02| 3350.17| 4731.00| 3350.17
 0| 90| 1.000|  19.618953|  15.296728|  1.160243e+03| 3350.17| 4731.00| 3350.17
 0| 91| 1.000|  19.618953|  15.296728|  9.315142e+02| 3350.17| 4731.00| 3350.17
 0| 92| 1.000|  19.618953|  15.296728|  9.221827e+02| 3350.17| 4731.00| 3350.17
 0| 93| 1.000|  19.618953|  15.296728|  3.390259e+02| 3350.17| 4731.00| 3350.17
 0| 94| 1.000|  19.618953|  15.296728|  6.420745e+02| 3350.17| 4731.00| 3350.17
 0| 95| 1.000|  19.618953|  15.296728|  1.236633e+03| 3350.17| 4731.00| 3350.17
 0| 96| 1.000|  19.618953|  15.296728|  2.227432e+02| 3350.17| 4731.00| 3350.17
 0| 97| 1.000|  19.618953|  15.296728|  1.536537e+03| 3350.17| 4731.00| 3350.17
 0| 98| 1.000|  19.618953|  15.296728|  4.440068e+02| 3350.17| 4731.00| 3350.17
 0| 99| 1.000|  19.618953|  15.296728|  1.299376e+03| 3350.17| 4731.00| 3350.17
 1|   | 0.999|  19.618953|  15.296728|  1.102170e+03| 3350.17| 4731.00| 3350.17
-----------------------------------------------------------------------------
 1|  0| 0.999|  19.618953|  15.296728|  1.102170e+03| 3350.17| 3350.17| 3350.17
 1|  0| 0.999|  19.915317|  15.057632| -1.580252e+02| 3192.15| 3350.17| 3350.17
 1|  1| 0.999|  19.915317|  15.057632| -1.580252e+02| 3192.15| 3350.17| 3192.15
 1|  1| 0.999|  19.769303|  14.867244| -1.253664e+02| 3066.78| 3350.17| 3192.15
 1|  2| 0.999|  19.769303|  14.867244| -1.253664e+02| 3066.78| 3350.17| 3066.78
 1|  3| 0.999|  19.769303|  14.867244|  2.508408e+02| 3066.78| 3350.17| 3066.78
 1|  3| 0.999|  19.629547|  14.625977| -1.538599e+02| 2912.92| 3350.17| 3066.78
 1|  4| 0.999|  19.629547|  14.625977| -1.538599e+02| 2912.92| 3350.17| 2912.92
 1|  5| 0.999|  19.629547|  14.625977|  4.601405e+02| 2912.92| 3350.17| 2912.92
 1|  6| 0.999|  19.629547|  14.625977|  2.360537e+02| 2912.92| 3350.17| 2912.92
 1|  7| 0.999|  19.629547|  14.625977|  2.609823e+02| 2912.92| 3350.17| 2912.92
 1|  8| 0.999|  19.629547|  14.625977|  7.467717e+02| 2912.92| 3350.17| 2912.92
 1|  9| 0.999|  19.629547|  14.625977|  2.647124e+02| 2912.92| 3350.17| 2912.92
 1| 10| 0.999|  19.629547|  14.625977|  8.462285e+02| 2912.92| 3350.17| 2912.92
 1| 11| 0.999|  19.629547|  14.625977|  7.850247e+02| 2912.92| 3350.17| 2912.92
 1| 12| 0.999|  19.629547|  14.625977|  1.372872e+03| 2912.92| 3350.17| 2912.92
 1| 13| 0.999|  19.629547|  14.625977|  7.564416e+02| 2912.92| 3350.17| 2912.92
 1| 14| 0.999|  19.629547|  14.625977|  1.345735e+03| 2912.92| 3350.17| 2912.92
 1| 15| 0.999|  19.629547|  14.625977|  1.328328e+03| 2912.92| 3350.17| 2912.92
 1| 16| 0.999|  19.629547|  14.625977|  3.321132e+02| 2912.92| 3350.17| 2912.92
 1| 17| 0.999|  19.629547|  14.625977|  3.630061e+02| 2912.92| 3350.17| 2912.92
 1| 18| 0.999|  19.629547|  14.625977|  1.137521e+03| 2912.92| 3350.17| 2912.92
 1| 19| 0.999|  19.629547|  14.625977|  6.821529e+02| 2912.92| 3350.17| 2912.92
 1| 20| 0.999|  19.629547|  14.625977|  7.374444e+02| 2912.92| 3350.17| 2912.92
 1| 21| 0.999|  19.629547|  14.625977|  1.844020e+02| 2912.92| 3350.17| 2912.92
 1| 21| 0.999|  19.611504|  14.550678| -4.675388e+01| 2866.17| 3350.17| 2912.92
 1| 22| 0.999|  19.611504|  14.550678| -4.675388e+01| 2866.17| 3350.17| 2866.17
 1| 23| 0.999|  19.611504|  14.550678|  5.425561e+02| 2866.17| 3350.17| 2866.17
 1| 24| 0.999|  19.611504|  14.550678|  8.887429e+02| 2866.17| 3350.17| 2866.17
 1| 25| 0.999|  19.611504|  14.550678|  1.948597e+02| 2866.17| 3350.17| 2866.17
 1| 26| 0.999|  19.611504|  14.550678|  1.005752e+03| 2866.17| 3350.17| 2866.17
 1| 27| 0.999|  19.611504|  14.550678|  9.106383e+02| 2866.17| 3350.17| 2866.17
 1| 28| 0.999|  19.611504|  14.550678|  3.964336e+02| 2866.17| 3350.17| 2866.17
 1| 29| 0.999|  19.611504|  14.550678|  2.013891e+02| 2866.17| 3350.17| 2866.17
 1| 30| 0.999|  19.611504|  14.550678|  5.359570e+02| 2866.17| 3350.17| 2866.17
 1| 31| 0.999|  19.611504|  14.550678|  6.619004e+02| 2866.17| 3350.17| 2866.17
 1| 31| 0.999|  19.395454|  14.377790| -1.069869e+02| 2759.18| 3350.17| 2866.17
 1| 32| 0.999|  19.395454|  14.377790| -1.069869e+02| 2759.18| 3350.17| 2759.18
 1| 33| 0.999|  19.395454|  14.377790|  1.384576e+03| 2759.18| 3350.17| 2759.18
 1| 33| 0.999|  19.681131|  14.362404| -6.743666e+00| 2752.44| 3350.17| 2759.18
 1| 34| 0.999|  19.681131|  14.362404| -6.743666e+00| 2752.44| 3350.17| 2752.44
 1| 35| 0.999|  19.681131|  14.362404|  7.852882e+02| 2752.44| 3350.17| 2752.44
 1| 36| 0.999|  19.681131|  14.362404|  1.144600e+03| 2752.44| 3350.17| 2752.44
 1| 37| 0.999|  19.681131|  14.362404|  1.638301e+02| 2752.44| 3350.17| 2752.44
 1| 38| 0.999|  19.681131|  14.362404|  6.496543e+02| 2752.44| 3350.17| 2752.44
 1| 39| 0.999|  19.681131|  14.362404|  5.319682e+02| 2752.44| 3350.17| 2752.44
 1| 40| 0.999|  19.681131|  14.362404|  8.377090e+02| 2752.44| 3350.17| 2752.44
 1| 41| 0.999|  19.681131|  14.362404|  2.270120e+02| 2752.44| 3350.17| 2752.44
 1| 42| 0.999|  19.681131|  14.362404|  1.149644e+03| 2752.44| 3350.17| 2752.44
 1| 43| 0.999|  19.681131|  14.362404|  2.844510e+02| 2752.44| 3350.17| 2752.44
 1| 44| 0.999|  19.681131|  14.362404|  4.045930e+02| 2752.44| 3350.17| 2752.44
 1| 45| 0.999|  19.681131|  14.362404|  1.359299e+03| 2752.44| 3350.17| 2752.44
 1| 46| 0.999|  19.681131|  14.362404|  3.614620e+02| 2752.44| 3350.17| 2752.44
 1| 47| 0.999|  19.681131|  14.362404|  7.348769e+02| 2752.44| 3350.17| 2752.44
 1| 48| 0.999|  19.681131|  14.362404|  3.344751e+02| 2752.44| 3350.17| 2752.44
 1| 49| 0.999|  19.681131|  14.362404|  1.272809e+03| 2752.44| 3350.17| 2752.44
 1| 50| 0.999|  19.681131|  14.362404|  1.216845e+03| 2752.44| 3350.17| 2752.44
 1| 51| 0.999|  19.681131|  14.362404|  3.679735e+02| 2752.44| 3350.17| 2752.44
 1| 52| 0.999|  19.681131|  14.362404|  7.323841e+02| 2752.44| 3350.17| 2752.44
 1| 53| 0.999|  19.681131|  14.362404|  8.608142e+02| 2752.44| 3350.17| 2752.44
 1| 54| 0.999|  19.681131|  14.362404|  6.720674e+02| 2752.44| 3350.17| 2752.44
 1| 55| 0.999|  19.681131|  14.362404|  4.274560e+02| 2752.44| 3350.17| 2752.44
 1| 55| 0.999|  19.680780|  14.220724| -8.402952e+01| 2668.41| 3350.17| 2752.44
 1| 56| 0.999|  19.680780|  14.220724| -8.402952e+01| 2668.41| 3350.17| 2668.41
 1| 57| 0.999|  19.680780|  14.220724|  3.822606e+02| 2668.41| 3350.17| 2668.41
 1| 58| 0.999|  19.680780|  14.220724|  1.091311e+03| 2668.41| 3350.17| 2668.41
 1| 58| 0.999|  19.627129|  14.071227| -8.730080e+01| 2581.11| 3350.17| 2668.41
 1| 59| 0.999|  19.627129|  14.071227| -8.730080e+01| 2581.11| 3350.17| 2581.11
 1| 60| 0.999|  19.627129|  14.071227|  7.512523e+02| 2581.11| 3350.17| 2581.11
 1| 61| 0.999|  19.627129|  14.071227|  4.279271e+02| 2581.11| 3350.17| 2581.11
 1| 62| 0.999|  19.627129|  14.071227|  5.539143e+02| 2581.11| 3350.17| 2581.11
 1| 63| 0.999|  19.627129|  14.071227|  1.143772e+03| 2581.11| 3350.17| 2581.11
 1| 64| 0.999|  19.627129|  14.071227|  1.016452e+03| 2581.11| 3350.17| 2581.11
 1| 65| 0.999|  19.627129|  14.071227|  7.058107e+02| 2581.11| 3350.17| 2581.11
 1| 65| 0.999|  19.541765|  14.064208| -4.806794e+00| 2576.30| 3350.17| 2581.11
 1| 66| 0.999|  19.541765|  14.064208| -4.806794e+00| 2576.30| 3350.17| 2576.30
 1| 67| 0.999|  19.541765|  14.064208|  4.600275e+02| 2576.30| 3350.17| 2576.30
 1| 68| 0.999|  19.541765|  14.064208|  2.513044e+02| 2576.30| 3350.17| 2576.30
 1| 69| 0.999|  19.541765|  14.064208|  9.880807e+02| 2576.30| 3350.17| 2576.30
 1| 70| 0.999|  19.541765|  14.064208|  1.145514e+03| 2576.30| 3350.17| 2576.30
 1| 71| 0.999|  19.541765|  14.064208|  1.448672e+02| 2576.30| 3350.17| 2576.30
 1| 72| 0.999|  19.541765|  14.064208|  1.042714e+03| 2576.30| 3350.17| 2576.30
 1| 73| 0.999|  19.541765|  14.064208|  8.080009e+02| 2576.30| 3350.17| 2576.30
 1| 74| 0.999|  19.541765|  14.064208|  3.668521e+02| 2576.30| 3350.17| 2576.30
 1| 74| 0.999|  19.823271|  13.979883| -4.545001e+01| 2530.85| 3350.17| 2576.30
 1| 75| 0.999|  19.823271|  13.979883| -4.545001e+01| 2530.85| 3350.17| 2530.85
 1| 76| 0.999|  19.823271|  13.979883|  1.057881e+03| 2530.85| 3350.17| 2530.85
 1| 77| 0.999|  19.823271|  13.979883|  9.029612e+02| 2530.85| 3350.17| 2530.85
 1| 78| 0.999|  19.823271|  13.979883|  7.217535e+02| 2530.85| 3350.17| 2530.85
 1| 79| 0.999|  19.823271|  13.979883|  2.025475e+02| 2530.85| 3350.17| 2530.85
 1| 80| 0.999|  19.823271|  13.979883|  9.524551e+02| 2530.85| 3350.17| 2530.85
 1| 81| 0.999|  19.823271|  13.979883|  4.269291e+02| 2530.85| 3350.17| 2530.85
 1| 82| 0.999|  19.823271|  13.979883|  7.819335e+02| 2530.85| 3350.17| 2530.85
 1| 83| 0.999|  19.823271|  13.979883|  5.784064e+02| 2530.85| 3350.17| 2530.85
 1| 84| 0.999|  19.823271|  13.979883|  1.239629e+03| 2530.85| 3350.17| 2530.85
 1| 85| 0.999|  19.823271|  13.979883|  6.766415e+02| 2530.85| 3350.17| 2530.85
 1| 86| 0.999|  19.823271|  13.979883|  5.911404e+02| 2530.85| 3350.17| 2530.85
 1| 86| 0.999|  19.791932|  13.837434| -8.015373e+01| 2450.70| 3350.17| 2530.85
 1| 87| 0.999|  19.791932|  13.837434| -8.015373e+01| 2450.70| 3350.17| 2450.70
 1| 88| 0.999|  19.791932|  13.837434|  2.182754e+02| 2450.70| 3350.17| 2450.70
 1| 89| 0.999|  19.791932|  13.837434|  8.703358e+02| 2450.70| 3350.17| 2450.70
 1| 89| 0.999|  19.764031|  13.679268| -8.696492e+01| 2363.73| 3350.17| 2450.70
 1| 90| 0.999|  19.764031|  13.679268| -8.696492e+01| 2363.73| 3350.17| 2363.73
 1| 91| 0.999|  19.764031|  13.679268|  1.223807e+03| 2363.73| 3350.17| 2363.73
 1| 92| 0.999|  19.764031|  13.679268|  2.404257e+02| 2363.73| 3350.17| 2363.73
 1| 93| 0.999|  19.764031|  13.679268|  2.211477e+02| 2363.73| 3350.17| 2363.73
 1| 94| 0.999|  19.764031|  13.679268|  6.140023e+02| 2363.73| 3350.17| 2363.73
 1| 95| 0.999|  19.764031|  13.679268|  9.718699e+02| 2363.73| 3350.17| 2363.73
 1| 96| 0.999|  19.764031|  13.679268|  8.743716e+02| 2363.73| 3350.17| 2363.73
 1| 97| 0.999|  19.764031|  13.679268|  6.320937e+02| 2363.73| 3350.17| 2363.73
 1| 98| 0.999|  19.764031|  13.679268|  6.567688e+02| 2363.73| 3350.17| 2363.73
 1| 99| 0.999|  19.764031|  13.679268|  9.124009e+02| 2363.73| 3350.17| 2363.73
 2|   | 0.998|  19.764031|  13.679268|  1.248660e+03| 2363.73| 3350.17| 2363.73
-----------------------------------------------------------------------------
 2|  0| 0.998|  19.764031|  13.679268|  1.248660e+03| 2363.73| 2363.73| 2363.73
 2|  1| 0.998|  19.764031|  13.679268|  4.023277e+02| 2363.73| 2363.73| 2363.73
 2|  2| 0.998|  19.764031|  13.679268|  7.401527e+02| 2363.73| 2363.73| 2363.73
 2|  3| 0.998|  19.764031|  13.679268|  4.006458e+02| 2363.73| 2363.73| 2363.73
 2|  3| 0.998|  19.586728|  13.523536| -8.509607e+01| 2278.64| 2363.73| 2363.73
 2|  4| 0.998|  19.586728|  13.523536| -8.509607e+01| 2278.64| 2363.73| 2278.64
 2|  5| 0.998|  19.586728|  13.523536|  7.421366e+02| 2278.64| 2363.73| 2278.64
 2|  6| 0.998|  19.586728|  13.523536|  1.180516e+03| 2278.64| 2363.73| 2278.64
 2|  7| 0.998|  19.586728|  13.523536|  6.606895e+02| 2278.64| 2363.73| 2278.64
 2|  8| 0.998|  19.586728|  13.523536|  4.551285e+02| 2278.64| 2363.73| 2278.64
 2|  9| 0.998|  19.586728|  13.523536|  8.555196e+02| 2278.64| 2363.73| 2278.64
 2| 10| 0.998|  19.586728|  13.523536|  1.014033e+03| 2278.64| 2363.73| 2278.64
 2| 11| 0.998|  19.586728|  13.523536|  8.622864e+02| 2278.64| 2363.73| 2278.64
 2| 12| 0.998|  19.586728|  13.523536|  2.807891e+02| 2278.64| 2363.73| 2278.64
 2| 13| 0.998|  19.586728|  13.523536|  8.904718e+02| 2278.64| 2363.73| 2278.64
 2| 13| 0.998|  19.960042|  13.439471| -4.041674e+01| 2238.22| 2363.73| 2278.64
 2| 14| 0.998|  19.960042|  13.439471| -4.041674e+01| 2238.22| 2363.73| 2238.22
 2| 14| 0.998|  19.951319|  13.395991| -2.270780e+01| 2215.51| 2363.73| 2238.22
 2| 15| 0.998|  19.951319|  13.395991| -2.270780e+01| 2215.51| 2363.73| 2215.51
 2| 16| 0.998|  19.951319|  13.395991|  5.602128e+02| 2215.51| 2363.73| 2215.51
 2| 17| 0.998|  19.951319|  13.395991|  1.099049e+03| 2215.51| 2363.73| 2215.51
 2| 18| 0.998|  19.951319|  13.395991|  8.608058e+02| 2215.51| 2363.73| 2215.51
 2| 19| 0.998|  19.951319|  13.395991|  1.704334e+02| 2215.51| 2363.73| 2215.51
 2| 20| 0.998|  19.951319|  13.395991|  1.678303e+02| 2215.51| 2363.73| 2215.51
 2| 21| 0.998|  19.951319|  13.395991|  1.028761e+03| 2215.51| 2363.73| 2215.51
 2| 22| 0.998|  19.951319|  13.395991|  1.314070e+02| 2215.51| 2363.73| 2215.51
 2| 22| 0.998|  19.858505|  13.181269| -1.104570e+02| 2105.05| 2363.73| 2215.51
 2| 23| 0.998|  19.858505|  13.181269| -1.104570e+02| 2105.05| 2363.73| 2105.05
 2| 24| 0.998|  19.858505|  13.181269|  9.013903e+02| 2105.05| 2363.73| 2105.05
 2| 25| 0.998|  19.858505|  13.181269|  8.820615e+02| 2105.05| 2363.73| 2105.05
 2| 26| 0.998|  19.858505|  13.181269|  6.465526e+02| 2105.05| 2363.73| 2105.05
 2| 27| 0.998|  19.858505|  13.181269|  1.845069e+02| 2105.05| 2363.73| 2105.05
 2| 27| 0.998|  19.688349|  12.981029| -1.006164e+02| 2004.44| 2363.73| 2105.05
 2| 28| 0.998|  19.688349|  12.981029| -1.006164e+02| 2004.44| 2363.73| 2004.44
 2| 29| 0.998|  19.688349|  12.981029|  3.589917e+02| 2004.44| 2363.73| 2004.44
 2| 30| 0.998|  19.688349|  12.981029|  8.770918e+02| 2004.44| 2363.73| 2004.44
 2| 31| 0.998|  19.688349|  12.981029|  5.390986e+02| 2004.44| 2363.73| 2004.44
 2| 32| 0.998|  19.688349|  12.981029|  4.404254e+02| 2004.44| 2363.73| 2004.44
 2| 32| 0.998|  19.994707|  12.934146| -1.939855e+01| 1985.04| 2363.73| 2004.44
 2| 33| 0.998|  19.994707|  12.934146| -1.939855e+01| 1985.04| 2363.73| 1985.04
 2| 34| 0.998|  19.994707|  12.934146|  1.104233e+03| 1985.04| 2363.73| 1985.04
 2| 35| 0.998|  19.994707|  12.934146|  6.576663e+02| 1985.04| 2363.73| 1985.04
 2| 35| 0.998|  19.772152|  12.788222| -7.193838e+01| 1913.10| 2363.73| 1985.04
 2| 36| 0.998|  19.772152|  12.788222| -7.193838e+01| 1913.10| 2363.73| 1913.10
 2| 37| 0.998|  19.772152|  12.788222|  7.188154e+02| 1913.10| 2363.73| 1913.10
 2| 38| 0.998|  19.772152|  12.788222|  7.522000e+02| 1913.10| 2363.73| 1913.10
 2| 39| 0.998|  19.772152|  12.788222|  2.707205e+02| 1913.10| 2363.73| 1913.10
 2| 40| 0.998|  19.772152|  12.788222|  1.786595e+02| 1913.10| 2363.73| 1913.10
 2| 41| 0.998|  19.772152|  12.788222|  8.242168e+02| 1913.10| 2363.73| 1913.10
 2| 42| 0.998|  19.772152|  12.788222|  7.553251e+02| 1913.10| 2363.73| 1913.10
